"";"id";"geometry";"doy.obs";"ndvi.obs";"ndvi.max";"ndvi.max.doy";"ndvi.pred";"ndvi.max.date"
"164";21;c(639420, 7691760);2023-07-26;0,246684805552027;0,31763361008052;262,001535989359;0,201474298142784;2023-09-19
"165";21;c(639420, 7691760);2023-08-01;0,265863583256114;0,31763361008052;262,001535989359;0,225435125657896;2023-09-19
"166";21;c(639420, 7691760);2023-08-17;0,300486427114389;0,31763361008052;262,001535989359;0,275814700697083;2023-09-19
"167";21;c(639420, 7691760);2023-09-10;0,261231548887906;0,31763361008052;262,001535989359;0,31452234052631;2023-09-19
"168";21;c(639420, 7691760);2023-09-20;0,336138489660461;0,31763361008052;262,001535989359;0,317595330319818;2023-09-19
"169";22;c(639450, 7691760);2023-06-08;-0,0419764471666701;0,321447406975494;250,33404251637;-0,0892335795178951;2023-09-07
"170";22;c(639450, 7691760);2023-07-02;-0,0647001255811314;0,321447406975494;250,33404251637;0,0982399940912728;2023-09-07
"171";22;c(639450, 7691760);2023-07-08;0,195692247986805;0,321447406975494;250,33404251637;0,136246795689658;2023-09-07
"172";22;c(639450, 7691760);2023-07-26;0,25715545577968;0,321447406975494;250,33404251637;0,228999380149617;2023-09-07
"173";22;c(639450, 7691760);2023-08-01;0,294771267583435;0,321447406975494;250,33404251637;0,252827634856658;2023-09-07
"174";22;c(639450, 7691760);2023-08-17;0,314393212270127;0,321447406975494;250,33404251637;0,299040312329453;2023-09-07
"175";22;c(639450, 7691760);2023-09-10;0,273655893017272;0,321447406975494;250,33404251637;0,321097505573562;2023-09-07
"176";22;c(639450, 7691760);2023-09-20;0,331775979811242;0,321447406975494;250,33404251637;0,31354944045961;2023-09-07
"177";23;c(639480, 7691760);2023-06-08;-0,0422086846966519;0,299577831647184;242,402578042715;-0,0808572751629981;2023-08-30
"178";23;c(639480, 7691760);2023-07-02;-0,0817082562626277;0,299577831647184;242,402578042715;0,106588979197113;2023-08-30
"179";23;c(639480, 7691760);2023-07-08;0,263881113542674;0,299577831647184;242,402578042715;0,143606031942909;2023-08-30
"180";23;c(639480, 7691760);2023-07-26;0,250680516857635;0,299577831647184;242,402578042715;0,231030364149774;2023-08-30
"181";23;c(639480, 7691760);2023-08-01;0,280168809969343;0,299577831647184;242,402578042715;0,252296199549164;2023-08-30
"182";23;c(639480, 7691760);2023-08-17;0,290549069106974;0,299577831647184;242,402578042715;0,289753606059094;2023-08-30
"183";23;c(639480, 7691760);2023-09-10;0,255724115729749;0,299577831647184;242,402578042715;0,293435657993541;2023-08-30
"184";23;c(639480, 7691760);2023-09-20;0,295141538675918;0,299577831647184;242,402578042715;0,276374659148132;2023-08-30
"185";24;c(639510, 7691760);2023-06-08;-0,0417116896590324;0,289808683992305;237,16255295671;-0,126084863986762;2023-08-25
"186";24;c(639510, 7691760);2023-07-02;-0,083370151280784;0,289808683992305;237,16255295671;0,0901064310492075;2023-08-25
"187";24;c(639510, 7691760);2023-07-08;0,099878511210102;0,289808683992305;237,16255295671;0,131900837728608;2023-08-25
"188";24;c(639510, 7691760);2023-07-26;0,280471323914348;0,289808683992305;237,16255295671;0,227875856780884;2023-08-25
"189";24;c(639510, 7691760);2023-08-01;0,31541682527598;0,289808683992305;237,16255295671;0,250064796127845;2023-08-25
"190";24;c(639510, 7691760);2023-08-17;0,324616771866546;0,289808683992305;237,16255295671;0,285273063233035;2023-08-25
"191";24;c(639510, 7691760);2023-09-10;0,264967397747481;0,289808683992305;237,16255295671;0,272733906123904;2023-08-25
"192";24;c(639510, 7691760);2023-09-20;0,215964952063998;0,289808683992305;237,16255295671;0,244363913960115;2023-08-25
"193";25;c(639180, 7691730);2023-06-08;-0,0421606595663189;0,216093290298886;246,075727672946;-0,098588325559831;2023-09-03
"194";25;c(639180, 7691730);2023-07-02;-0,0479974916328155;0,216093290298886;246,075727672946;0,0509725277515827;2023-09-03
"195";25;c(639180, 7691730);2023-07-08;0,0284066708168147;0,216093290298886;246,075727672946;0,0808922413943947;2023-09-03
