X,Y,id,ndvi.max_p,ndvi.max.doy_p,ndvi.max_s,ndvi.max.doy_s,ndvi.max_b,ndvi.max.doy_b,snow.persist
639195,7691615,"703",0.349547188830911,235,0.343699381032651,"232",0.33478129147042,"235",
639205,7691615,"704",0.367164796960424,233,0.353442544220636,"231",0.341410511194605,"210",
639215,7691615,"705",0.37421868104866,232,0.354680348801157,"231",0.392742814376369,"233",
639225,7691615,"706",0.36044164779014,232,0.348326900178893,"232",0.339649434286791,"215",
639235,7691615,"707",0.36606961281359,232,0.35605548848475,"231",0.418986214826165,"239",0.2264
639245,7691615,"708",0.380654283188051,233,0.361024047427941,"229",0.36312125605207,"225",0.14375625
639255,7691615,"709",0.396956922500976,231,0.382926749138507,"230",0.394462193300662,"242",0.04415
639265,7691615,"710",0.410718488899875,230,0.389382359014257,"227",0.453230239515724,"235",0.042636815920398
639275,7691615,"711",0.434313550169463,229,0.412424302983623,"227",0.40719173935411,"210",0.18123125
639285,7691615,"712",0.443827810027869,229,0.452266810546868,"230",0.461711081123723,"226",0.25291875
639295,7691615,"713",0.455680478058639,229,0.453715661406086,"229",0.440702687779958,"199",0.086675
639305,7691615,"714",0.493106661757338,228,0.479170574436498,"226",0.479864296268777,"232",3.125e-05
639315,7691615,"715",0.492787517054239,226,0.47947680664884,"225",0.475184002172933,"205",0.00024375
639325,7691615,"716",0.461543554760283,226,0.448174676597702,"225",0.548540108338595,"238",0.0018875
639335,7691615,"717",0.448726201211684,226,0.431688427545134,"225",0.45218838248906,"206",0.043
639345,7691615,"718",0.461385036789579,228,0.442630618583062,"227",0.445791912126601,"260",0.19945
639355,7691615,"719",0.459634101382107,228,0.44472439797414,"227",0.439274270867602,"215",0.2454
639365,7691615,"720",0.477002700266894,228,0.455908085436803,"227",0.517464653549474,"242",0.23466875
639375,7691615,"721",0.48106315228506,228,0.460191576399932,"226",0.453825348310676,"211",0.24469375
639385,7691615,"722",0.455311582685681,228,0.438463054659735,"227",0.456170902040256,"208",0.24161875
639395,7691615,"723",0.433106727767154,226,0.414295143060943,"224",0.435589395616006,"227",0.17340625
639405,7691615,"724",0.419583700422663,226,0.404162202024327,"226",0.400928509688748,"209",0.2142875
639415,7691615,"725",0.429431768221548,227,0.4208582344837,"227",0.427633578293111,"226",0.1646625
639425,7691615,"726",0.453674877542653,228,0.450233817076448,"227",0.453731872065199,"228",0.21459375
639435,7691615,"727",0.474444018866052,229,0.47117813293334,"228",0.478202639898296,"225",0.2104125
639445,7691615,"728",0.472063812791021,231,0.469379673152472,"231",0.531556251777004,"235",0.2275875
639455,7691615,"729",0.460877820718451,233,0.462912231138788,"232",0.46234825047724,"229",0.32011875
639465,7691615,"730",0.476873385923682,231,0.478159739188764,"230",0.478589506731125,"224",0.24340625
639475,7691615,"731",0.529157082914026,229,0.520533044086954,"227",0.524905889611421,"221",
639485,7691615,"732",0.527068088093074,227,0.509926486301047,"225",0.508335184005523,"228",
639495,7691615,"733",0.525750189830433,225,0.508348454750916,"224",0.515411636287307,"213",
639505,7691615,"734",0.518453536205925,224,0.501129584912368,"223",0.533946976382469,"206",
639515,7691615,"735",0.521161041498999,224,0.501796930743001,"221",0.528049028424186,"216",
639175,7691605,"736",0.357649115547247,233,0.345362669846709,"231",0.343768821203748,"225",
639185,7691605,"737",0.354783922397473,236,0.341366918436651,"233",0.32894537142039,"237",
639195,7691605,"738",0.35955360934895,235,0.351362801929699,"232",0.342619003627632,"236",
639205,7691605,"739",0.385575398999208,233,0.378303710133277,"231",0.372620743337432,"238",
639215,7691605,"740",0.399411027632596,232,0.387992286589868,"231",0.404044354172639,"227",
639225,7691605,"741",0.379047097856528,232,0.364827563125521,"231",0.356133989693618,"210",0.036975
639235,7691605,"742",0.356188693491276,231,0.342216384853564,"231",0.334456515765989,"214",0.001
639245,7691605,"743",0.344403472372505,230,0.328534774312071,"229",0.320120406727222,"204",0.00129375
639255,7691605,"744",0.348840082056995,230,0.329936681797102,"227",0.333622165918383,"221",0.00870625
639265,7691605,"745",0.385206941937213,230,0.364665256664107,"226",0.358948410798487,"200",0.164776119402985
639275,7691605,"746",0.428667287225835,231,0.413894372417389,"229",0.323623837748217,"258",0.24998125
639285,7691605,"747",0.425981661246624,230,0.43027781274451,"231",0.446178701663672,"231",0.14578125
639295,7691605,"748",0.411755482055014,229,0.39628358283746,"227",0.394302488139809,"230",0.00028125
639305,7691605,"749",0.439997092646081,226,0.426725785972036,"224",0.430264492017818,"216",0.0004875
639315,7691605,"750",0.500332724608597,227,0.480886753384787,"225",0.544293019639394,"227",0.00069375
639325,7691605,"751",0.508143361090333,228,0.487088477254046,"226",0.495072416157585,"212",0.00119375
639335,7691605,"752",0.471824459629715,228,0.452702752412128,"227",0.47155592264681,"207",0.02283125
639345,7691605,"753",0.463529829750769,228,0.441144249360674,"226",0.449137639380209,"222",0.09693125
639355,7691605,"754",0.468812121252995,227,0.449749328066871,"225",0.472739541249565,"207",0.231425
639365,7691605,"755",0.482350017133285,228,0.464145357953267,"227",0.471674498859616,"225",0.24999375
639375,7691605,"756",0.488501715255552,227,0.472674290326535,"226",0.468487893656609,"214",0.2332375
639385,7691605,"757",0.471864106613793,226,0.454384097360698,"225",0.451007293933784,"227",0.10486875
639395,7691605,"758",0.443651321402285,226,0.426441385134026,"225",0.450109380816682,"206",0.24269375
639405,7691605,"759",0.418400404174463,225,0.403711488107893,"224",0.421866878675401,"209",0.2376125
639415,7691605,"760",0.408504438339151,225,0.395605988147576,"224",0.467589657203906,"231",0.19081875
639425,7691605,"761",0.43824690656038,227,0.425302883077431,"226",0.43096544375328,"223",0.24705
639435,7691605,"762",0.488189257957856,228,0.468627365287925,"225",0.466309510885411,"227",0.080575
639445,7691605,"763",0.485516157277743,230,0.474083246084718,"229",0.447314638143346,"217",0.20990625
639455,7691605,"764",0.45435434137471,232,0.455491305990421,"232",0.460898672274786,"231",0.22675
639465,7691605,"765",0.493439798185136,229,0.489425235703812,"228",0.499512327801423,"224",0.02678125
639475,7691605,"766",0.536630301765399,229,0.519661067225749,"227",0.516060810959293,"230",
639485,7691605,"767",0.521426232837257,228,0.505062317201949,"227",0.493358746388224,"222",
639495,7691605,"768",0.513690073858015,227,0.496386434519465,"225",0.499573413377892,"218",
639505,7691605,"769",0.507511105926824,226,0.488965006404993,"224",0.484013391996197,"195",
639515,7691605,"770",0.514472643582849,225,0.495259228949904,"223",0.556630686102457,"192",
639175,7691595,"771",0.375175711647898,235,0.36384068280525,"233",0.350210593141618,"258",
639185,7691595,"772",0.359342478841427,235,0.353449660676813,"233",0.345210667176917,"238",
639195,7691595,"773",0.355440957442624,235,0.356395661046818,"234",0.348048347676968,"259",
639205,7691595,"774",0.363890545064351,234,0.35069681962794,"231",0.339557745033163,"222",
639215,7691595,"775",0.386172212238307,230,0.370577057273703,"228",0.372190314115335,"223",
639225,7691595,"776",0.403160989386379,230,0.392765103679292,"230",0.383625201091549,"206",0.04665
639235,7691595,"777",0.417847721968428,230,0.399977078965517,"228",0.432347693012157,"230",0.21340625
639245,7691595,"778",0.405368205465493,230,0.398578015436865,"229",0.399671175257693,"269",0.2266375
639255,7691595,"779",0.396675780335499,232,0.382611989760877,"230",0.374723748433032,"238",0.24099375
639265,7691595,"780",0.377019960607868,232,0.369898973745413,"230",0.369980025260577,"223",0.251517412935323
639275,7691595,"781",0.391934938255872,232,0.381840154212985,"230",0.37991285966074,"233",0.1423125
639285,7691595,"782",0.407256707963825,229,0.393401372203426,"229",0.390702457678582,"227",0.002425
639295,7691595,"783",0.405268664791947,229,0.390786005243854,"228",0.384426399544156,"221",0.0009125
639305,7691595,"784",0.405962664772233,225,0.397467423094036,"224",0.409737306650828,"231",3.75e-05
639315,7691595,"785",0.4813687671558,228,0.460422684304199,"225",0.547700548036609,"237",0.00035
639325,7691595,"786",0.518084146096953,229,0.492809875033315,"226",0.495900070967155,"214",0.00916875
639335,7691595,"787",0.502988659281982,229,0.478629103596371,"227",0.563121655015945,"236",0.0025375
639345,7691595,"788",0.495470229972852,228,0.47248752091667,"226",0.486583107377682,"209",0.13909375
639355,7691595,"789",0.478652443242026,227,0.461259186524166,"226",0.486942823067644,"226",0.129875
639365,7691595,"790",0.453494354296708,226,0.437375721898047,"226",0.434197905326063,"208",0.06375625
639375,7691595,"791",0.461611957071,226,0.443498255552782,"225",0.43934981988981,"209",0.08804375
639385,7691595,"792",0.475875775358872,227,0.454221392997007,"224",0.473471639372213,"207",0.1689125
639395,7691595,"793",0.445527254720218,227,0.428971797673769,"225",0.427442440151987,"210",0.25
639405,7691595,"794",0.400310028184322,227,0.389570737139468,"225",0.383009306749422,"202",0.25015625
639415,7691595,"795",0.397495807075757,228,0.388080536365868,"227",0.388685766005296,"222",0.25
639425,7691595,"796",0.425414855955751,226,0.413257846847724,"225",0.422841853332804,"224",0.2251625
639435,7691595,"797",0.481224610077334,227,0.468523470392398,"226",0.457449213930855,"216",0.23928125
639445,7691595,"798",0.500890393916052,230,0.488593767738573,"229",0.481336025781828,"226",0.181725
639455,7691595,"799",0.502203995201853,230,0.484107578830674,"228",0.48758880709471,"232",0.08804375
639465,7691595,"800",0.532136842390173,228,0.514413059750197,"226",0.526872499080396,"221",
639475,7691595,"801",0.541719208864379,229,0.526645834169302,"228",0.525874851149327,"220",
639485,7691595,"802",0.512154427909991,229,0.497969764055008,"228",0.499011596914729,"235",
639495,7691595,"803",0.501507086868514,228,0.481548748771308,"226",0.474205583848281,"219",
639505,7691595,"804",0.504992811780539,228,0.487096766439177,"227",0.572546594760595,"232",
639515,7691595,"805",0.505176650054636,229,0.493185574664682,"227",0.496868674353555,"221",
639175,7691585,"806",0.366520910916734,234,0.362608679668486,"233",0.454934423057151,"241",
639185,7691585,"807",0.346714152008644,232,0.338943529805456,"230",0.336661918176648,"230",
639195,7691585,"808",0.359689195160172,234,0.357965149488817,"233",0.356228698382447,"237",
639205,7691585,"809",0.376838624877564,233,0.365420540567976,"230",0.35445839288665,"229",
639215,7691585,"810",0.394540966321074,229,0.376258021203722,"227",0.370138891907541,"201",
639225,7691585,"811",0.404074785263219,230,0.382496249680768,"228",0.391655008861665,"224",0.087525
639235,7691585,"812",0.419724627077812,231,0.409108135859667,"229",0.399316846379597,"223",0.25785
639245,7691585,"813",0.426108709958498,231,0.431873091672812,"231",0.439135603592949,"224",0.258425
639255,7691585,"814",0.408696881248034,231,0.41642345716406,"231",0.427830933019082,"225",0.25028125
639265,7691585,"815",0.360691095163929,231,0.36267461468454,"231",0.360991773302937,"203",0.23601368159204
639275,7691585,"816",0.341209684840578,231,0.326146340100628,"229",0.32902458255037,"237",0.0063625
639285,7691585,"817",0.376471274394135,228,0.359200791233673,"225",0.361036577765877,"212",0.0002125
639295,7691585,"818",0.42865707220335,228,0.40825106616437,"227",0.407142301366736,"208",0.00081875
639305,7691585,"819",0.41991642893845,225,0.412274929329335,"225",0.437951716857208,"226",3.125e-05
639315,7691585,"820",0.467793250369141,228,0.449974386537755,"226",0.462422235440716,"219",0
639325,7691585,"821",0.51014499986195,229,0.483173035171331,"226",0.49559537436604,"210",0.0181375
639335,7691585,"822",0.512931495395605,229,0.487993359321208,"226",0.496434871582758,"212",0.0127125
639345,7691585,"823",0.508848575045704,228,0.489954079116266,"227",0.476285680347301,"223",0.07916875
639355,7691585,"824",0.477423133605043,227,0.459611153164752,"226",0.481491041078246,"207",0.07876875
639365,7691585,"825",0.449515715561574,226,0.428284263955034,"224",0.422073519520876,"210",0.0220625
639375,7691585,"826",0.443179229754605,226,0.424431722087661,"223",0.427795299114786,"214",0.04264375
639385,7691585,"827",0.458823232140276,227,0.440079379700218,"225",0.453687813931312,"210",0.22964375
639395,7691585,"828",0.429961398491287,228,0.431337101855389,"228",0.446204211299454,"225",0.25686875
639405,7691585,"829",0.375382243684726,228,0.380562919128489,"228",0.387532582923536,"254",0.24313125
639415,7691585,"830",0.368018259759992,227,0.362078926782942,"226",0.380660571768582,"222",0.23104375
639425,7691585,"831",0.390873220821959,224,0.374606545235577,"222",0.370785727451697,"205",0.0982125
639435,7691585,"832",0.4422159663809,226,0.425446320709759,"224",0.42260180789541,"196",0.222175
639445,7691585,"833",0.500922912469832,229,0.48786113661315,"228",0.495113035142247,"225",0.2497875
639455,7691585,"834",0.538238954017288,230,0.527698644649438,"228",0.533320964042725,"224",0.225925
639465,7691585,"835",0.552750965231098,229,0.537999738462324,"227",0.540024923862556,"235",
639475,7691585,"836",0.554736378471716,229,0.534944441634477,"227",0.528870853034896,"218",
639485,7691585,"837",0.526926643957268,230,0.509105723439748,"229",0.499497001711192,"228",
639495,7691585,"838",0.500599714592681,228,0.484564647290736,"227",0.477349316206945,"225",
639505,7691585,"839",0.491422078557662,227,0.480714769354555,"226",0.487048041807576,"224",
639515,7691585,"840",0.472175021874136,228,0.469912855794473,"227",0.459969097662705,"200",
639175,7691575,"841",0.342488814829267,232,0.328548190156784,"230",0.325586199857405,"222",
639185,7691575,"842",0.323729294803343,232,0.306986194292521,"229",0.311537300965191,"236",
639195,7691575,"843",0.332989443537372,232,0.321137658672355,"230",0.318112763153673,"223",
639205,7691575,"844",0.381522834824864,231,0.366777506331993,"228",0.370416835848234,"221",
639215,7691575,"845",0.409110770677216,227,0.40485006506813,"229",0.401081812373108,"203",
639225,7691575,"846",0.419343325731461,231,0.410587989964345,"229",0.411640872956995,"222",0.24300625
639235,7691575,"847",0.425629556630156,232,0.429464079433381,"231",0.431381770167199,"224",0.2404375
639245,7691575,"848",0.396938407982816,231,0.407710600100516,"231",0.417023736111447,"225",0.095375
639255,7691575,"849",0.368845140415942,230,0.367459894869549,"230",0.3772032923348,"225",0.1255
639265,7691575,"850",0.354999878458329,229,0.342309168975277,"228",0.343659232245006,"224",0.0914303482587065
639275,7691575,"851",0.352678814539104,229,0.335784845335904,"227",0.333123958173606,"208",0.0001375
639285,7691575,"852",0.357068199758942,228,0.343063611678093,"226",0.340700988376564,"217",0.000575
639295,7691575,"853",0.387133685682784,226,0.381629907166999,"227",0.399696271708726,"224",0.0008875
639305,7691575,"854",0.418426809585071,225,0.41894508948564,"226",0.428614361560818,"221",0.0019625
639315,7691575,"855",0.471603000536561,229,0.452312582956498,"227",0.556516650683991,"240",0.013875
639325,7691575,"856",0.499528529631789,229,0.474803348852697,"227",0.44672121063729,"192",0.1192375
639335,7691575,"857",0.499801831989316,229,0.477384887908512,"227",0.432251765233889,"214",0.066325
639345,7691575,"858",0.49193441272655,227,0.471196760262398,"225",0.491272225932803,"207",0.00455
639355,7691575,"859",0.469404725619825,226,0.45441863710515,"225",0.48813642116288,"203",0.1699875
639365,7691575,"860",0.451231782950344,227,0.434896795454698,"225",0.451419363876654,"208",0.13615
639375,7691575,"861",0.441835390753113,225,0.423376049051534,"223",0.448047623480321,"205",0.1601125
639385,7691575,"862",0.442377741142991,229,0.436018864559536,"228",0.441303585843748,"225",0.2563125
639395,7691575,"863",0.411071370632271,228,0.426277118606289,"229",0.440156536307565,"225",0.2555
639405,7691575,"864",0.386735899111954,229,0.389041239812254,"228",0.395893234566106,"221",0.13703125
639415,7691575,"865",0.3866998913727,225,0.373262071016114,"224",0.369285375814949,"195",0.02036875
639425,7691575,"866",0.38841881393455,224,0.373989334864164,"223",0.371622183856919,"232",0.1583375
639435,7691575,"867",0.402657971877488,225,0.388711201371974,"224",0.410181768570018,"206",0.25
639445,7691575,"868",0.43314452728373,228,0.428469391365923,"228",0.440254966719623,"224",0.250225
639455,7691575,"869",0.474530930165201,228,0.473646390448444,"228",0.483863983008154,"224",0.25
639465,7691575,"870",0.5240668480983,229,0.509196047791125,"227",0.512753299698176,"231",
639475,7691575,"871",0.571036368943169,229,0.547641679871424,"227",0.510090662382187,"219",
639485,7691575,"872",0.571119705055025,229,0.55636426489257,"229",0.554120282342893,"236",
639495,7691575,"873",0.535193096380681,228,0.523402884287002,"228",0.52419384403694,"222",
639505,7691575,"874",0.501397181651555,228,0.494099808938545,"228",0.503690656379558,"226",
639515,7691575,"875",0.470825531883747,228,0.468525165432784,"227",0.4804554101011,"220",
639175,7691565,"876",0.331240592124232,230,0.311515761758118,"228",0.310641080706148,"213",
639185,7691565,"877",0.322049232345307,232,0.302133278295587,"230",0.293917946573066,"222",
639195,7691565,"878",0.341576653103402,231,0.319589327013751,"228",0.317748253119609,"212",
639205,7691565,"879",0.38043432332779,229,0.361697312370973,"225",0.36128539528235,"200",
639215,7691565,"880",0.42154976476013,230,0.412521232685717,"229",0.419614574244541,"244",
639225,7691565,"881",0.434932183168712,231,0.444961274856147,"231",0.455583605749236,"224",0.258475
639235,7691565,"882",0.429181174898986,232,0.43695656867563,"231",0.445034853402149,"225",0.10616875
639245,7691565,"883",0.393587583079352,230,0.387111332032954,"229",0.398671747933958,"232",0
639255,7691565,"884",0.373377035808517,228,0.35644739944579,"227",0.35509691501584,"214",0.002
639265,7691565,"885",0.366314696730115,227,0.350782935671986,"226",0.346508780896922,"211",0.000435323383084577
639275,7691565,"886",0.366225711979496,227,0.35510730450492,"227",0.354229558513891,"205",0.00064375
639285,7691565,"887",0.335390993270266,227,0.325137481047249,"226",0.324719251512714,"208",0.00279375
639295,7691565,"888",0.333746168558719,226,0.325192358927351,"226",0.323988677788313,"205",0.00193125
639305,7691565,"889",0.391178316669539,225,0.386404336549619,"225",0.402815160140684,"218",0.00210625
639315,7691565,"890",0.466334542390541,229,0.447573261049782,"227",0.623205599430663,"247",0.086475
639325,7691565,"891",0.479472888371674,228,0.460958937356832,"227",0.476135583136655,"210",0.230725
639335,7691565,"892",0.47041122301016,228,0.452035689010676,"226",0.466385516897744,"210",0.02343125
639345,7691565,"893",0.481483022944303,227,0.459392007533257,"224",0.476062885977685,"208",0.01554375
639355,7691565,"894",0.471906813705573,226,0.458280608894112,"226",0.535680441898724,"236",0.1836375
639365,7691565,"895",0.43318409693893,227,0.415775559692682,"226",0.430418426822312,"223",0.12323125
639375,7691565,"896",0.416193753102561,227,0.40412440656016,"226",0.419014008794911,"229",0.241525
639385,7691565,"897",0.411444212935749,229,0.421726783954912,"230",0.433716677935,"225",0.26606875
639395,7691565,"898",0.415993101298227,229,0.430057828814021,"230",0.432901207802953,"239",0.25419375
639405,7691565,"899",0.442992700976902,228,0.438479983441273,"227",0.447810845793276,"220",0.12145
639415,7691565,"900",0.430956941083423,223,0.418445706505286,"224",0.473865635970746,"197",0.08083125
639425,7691565,"901",0.400444839106058,225,0.386688155145786,"224",0.383635060470727,"197",0.245875
639435,7691565,"902",0.384803566717892,226,0.372350771130377,"226",0.389994120873515,"208",0.25
639445,7691565,"903",0.335846086440142,227,0.329737742148572,"227",0.337122896835425,"226",0.21740625
639455,7691565,"904",0.355498357879696,226,0.347736100814369,"224",0.359953394917502,"222",0.06276875
639465,7691565,"905",0.449007438626722,226,0.434587235583668,"223",0.441830099506782,"213",
639475,7691565,"906",0.54116496219649,228,0.524504298645815,"227",0.523818823629339,"229",
639485,7691565,"907",0.578533511943533,228,0.564257012757345,"228",0.562239355873286,"233",
639495,7691565,"908",0.564540900886641,229,0.55502976941268,"229",0.674628605382447,"238",
639505,7691565,"909",0.524586696585175,229,0.526689849673149,"230",0.555745584007842,"235",
639515,7691565,"910",0.492352204935742,229,0.489247627098571,"228",0.489438078807115,"239",
639175,7691555,"911",0.342613524582703,232,0.325339359897585,"231",0.35661648534215,"234",
639185,7691555,"912",0.343374563635734,231,0.32565118144065,"229",0.325369237161515,"233",
639195,7691555,"913",0.387634187398362,230,0.372878290918752,"229",0.367086528111171,"195",
639205,7691555,"914",0.389080987020861,230,0.382087579599693,"229",0.452223964330195,"238",
639215,7691555,"915",0.383401180959481,233,0.384281690653512,"232",0.365940698732277,"209",
639225,7691555,"916",0.377386390260654,232,0.384326138249141,"231",0.387427856391701,"224",0.19713125
639235,7691555,"917",0.387772682537616,233,0.379165261045413,"231",0.385535641315152,"234",0.147525
639245,7691555,"918",0.390987102640793,230,0.372789699507689,"229",0.377567816926803,"227",0.01119375
639255,7691555,"919",0.40904472136026,229,0.391691190817967,"228",0.384134136009388,"221",0.01084375
639265,7691555,"920",0.405100959265837,227,0.388132548908479,"225",0.382187628982613,"209",0.000690298507462687
639275,7691555,"921",0.398051596392179,227,0.386907284644192,"226",0.438341330608803,"231",0.001075
639285,7691555,"922",0.364536157452676,225,0.360161032016322,"226",0.361474842567425,"202",0.00295625
639295,7691555,"923",0.338584145807545,224,0.334828549582038,"225",0.333711338800375,"204",0.00278125
639305,7691555,"924",0.391433060896816,226,0.378098085631064,"223",0.401950574365792,"216",0.0012875
639315,7691555,"925",0.472867389573366,229,0.450185223874438,"226",0.444880946614291,"217",0.04205
639325,7691555,"926",0.453266181895742,228,0.436211743304556,"227",0.440871101316927,"211",0.01325
639335,7691555,"927",0.424092955814558,226,0.406979308264843,"224",0.388995346794885,"187",0
639345,7691555,"928",0.450241379192448,225,0.435305819923648,"223",0.446215482999141,"214",0.0400125
639355,7691555,"929",0.460301479572081,225,0.445975058371925,"225",0.478742123888642,"208",0.24310625
639365,7691555,"930",0.42279491708905,227,0.409476068254944,"226",0.405092765044744,"220",0.24494375
639375,7691555,"931",0.397236804157728,230,0.402303374484401,"230",0.365782578791115,"222",0.2770375
639385,7691555,"932",0.378768862952711,229,0.394462551119734,"229",0.384935236283482,"200",0.27059375
639395,7691555,"933",0.414424397793482,228,0.414669618832521,"227",0.430438215571264,"219",0.09505625
639405,7691555,"934",0.476154568619677,227,0.464010148922839,"225",0.470555594740913,"222",0.130275
639415,7691555,"935",0.461044266397948,225,0.449227388572523,"225",0.502271928614272,"233",0.1996875
639425,7691555,"936",0.425810880231438,225,0.411012860202344,"225",0.418367259300409,"212",0.14693125
639435,7691555,"937",0.404170541878557,224,0.390234551156449,"225",0.388311630123077,"210",0.1974125
639445,7691555,"938",0.351183750382916,224,0.338402180713595,"225",0.335612625149107,"186",0.09175
639455,7691555,"939",0.350534244716982,222,0.33808654250012,"219",0.368542908284732,"215",
639465,7691555,"940",0.404320350469789,224,0.392132995078211,"221",0.426677603984732,"203",
639475,7691555,"941",0.497527786719729,228,0.478849116733211,"225",0.495938335423078,"217",
639485,7691555,"942",0.564865917200223,228,0.548199365336208,"227",0.541668066955163,"197",
639495,7691555,"943",0.55397669148806,229,0.544233725782193,"229",0.548360713823211,"235",
639505,7691555,"944",0.52837789033947,230,0.527054925677412,"230",0.535729475930151,"228",
639515,7691555,"945",0.510123019688763,230,0.507786199128498,"230",0.601020490812294,"236",
639175,7691545,"946",0.335925678366038,233,0.332440157094449,"232",0.351699968120138,"230",
639185,7691545,"947",0.339706881793973,232,0.31917775266227,"228",0.313929950886252,"231",
639195,7691545,"948",0.379306276256102,232,0.36737692654484,"231",0.374081341982209,"244",
639205,7691545,"949",0.365591489804501,233,0.373182279894594,"233",0.384401964502992,"226",
639215,7691545,"950",0.326059602899477,233,0.338074363705049,"233",0.285018460922097,"205",
639225,7691545,"951",0.325229412184854,230,0.318393643840306,"228",0.321253957934746,"220",0.05071875
639235,7691545,"952",0.354391561115335,231,0.33495398862824,"228",0.331786628369431,"231",0.04453125
639245,7691545,"953",0.353704159329936,230,0.333575369442133,"228",0.339982479697224,"223",0.01261875
639255,7691545,"954",0.374390371973277,229,0.35545247319577,"226",0.349683455455707,"217",0.003725
639265,7691545,"955",0.385397205602203,224,0.380643365032273,"224",0.39284546780664,"219",0.00376243781094527
639275,7691545,"956",0.403997132714721,223,0.404891108119257,"225",0.415428899665977,"219",0.00035625
639285,7691545,"957",0.403856915021606,222,0.406334628463113,"226",0.419032540539802,"221",0.00151875
639295,7691545,"958",0.374271563901857,220,0.380673809955531,"226",0.390041198760934,"224",0.0001125
639305,7691545,"959",0.397326388534566,224,0.390501361983457,"223",0.40073033990965,"215",0.00015625
639315,7691545,"960",0.457203536949237,227,0.438780331591186,"224",0.443399266675287,"218",0.0297
639325,7691545,"961",0.458356199727859,226,0.440979922171864,"225",0.46846591714437,"204",0.05128125
639335,7691545,"962",0.427413142249861,225,0.422348923017112,"226",0.450862143520221,"230",0.11898125
639345,7691545,"963",0.423655970866093,226,0.414335007719491,"226",0.418607230142965,"222",0.22830625
639355,7691545,"964",0.410888613187126,226,0.402164851446198,"226",0.412849620918389,"224",0.25005
639365,7691545,"965",0.382295760588022,226,0.384914187804741,"227",0.386160268179479,"237",0.278475
639375,7691545,"966",0.373474151318078,229,0.389355944492755,"230",0.407594928213555,"225",0.25815625
639385,7691545,"967",0.365756151310052,229,0.376216017732282,"230",0.391673591876133,"223",0.176
639395,7691545,"968",0.409743989876006,227,0.395250371170094,"225",0.434205332007516,"197",0.0773375
639405,7691545,"969",0.474997621349758,225,0.460138416956481,"224",0.476127599860652,"221",0.09861875
639415,7691545,"970",0.470073902353761,225,0.458068809271958,"225",0.47697972350149,"221",0.0991125
639425,7691545,"971",0.454176773928339,225,0.438215411022686,"224",0.473232691060392,"204",0.0112625
639435,7691545,"972",0.447319179322221,224,0.429209998757424,"223",0.425005809939603,"208",0.00324375
639445,7691545,"973",0.422624175422243,224,0.404875927844828,"222",0.443867185610623,"200",0
639455,7691545,"974",0.415404699524515,220,0.406100362764161,"219",0.410030409334193,"199",
639465,7691545,"975",0.444737173093017,221,0.437147098754845,"221",0.47721341272592,"211",
639475,7691545,"976",0.514778600758291,227,0.495262266715179,"225",0.498432360792605,"210",
639485,7691545,"977",0.54994696295762,228,0.53263473933004,"227",0.526431076626797,"221",
639495,7691545,"978",0.531972146767657,229,0.521548393470861,"228",0.60835344123626,"236",
639505,7691545,"979",0.533927168260561,228,0.524846716251509,"228",0.532693968683772,"233",
639515,7691545,"980",0.538485055149067,229,0.526854887605882,"229",0.535408240995485,"235",
639175,7691535,"981",0.297635446797358,232,0.287795032399361,"231",0.280532020058421,"222",
639185,7691535,"982",0.313402233157831,234,0.295931647777851,"231",0.287160855644232,"223",
639195,7691535,"983",0.332890899509948,233,0.327871208451931,"232",0.326232975671753,"224",
639205,7691535,"984",0.321304211567622,232,0.325648138709317,"232",0.309515561257174,"197",
639215,7691535,"985",0.307834788553009,233,0.296354324366928,"230",0.294787594455481,"226",0.1336625
639225,7691535,"986",0.376293727611483,230,0.34817947095279,"224",0.349807086312725,"208",6.875e-05
639235,7691535,"987",0.395051351311849,228,0.378526405688694,"226",0.43242481707323,"228",0.00011875
639245,7691535,"988",0.353782684149337,226,0.339677092436511,"224",0.352359648811283,"215",0.0005125
639255,7691535,"989",0.343567947420524,227,0.327793888642571,"224",0.325722326602643,"208",0.00343125
639265,7691535,"990",0.340578741110221,220,0.346791770646693,"224",0.351927538252981,"220",0.0145149253731343
639275,7691535,"991",0.384292242764786,222,0.38765858613577,"224",0.398721535411787,"223",0.00970625
639285,7691535,"992",0.412335011576943,223,0.416128775548892,"226",0.42370778039153,"222",0.013025
639295,7691535,"993",0.406116968239076,223,0.40516792487768,"225",0.404815906209901,"226",0.06129375
639305,7691535,"994",0.409556502752821,227,0.40630124719821,"226",0.476227992138953,"232",0.13564375
639315,7691535,"995",0.435696561602526,228,0.425635019554435,"226",0.424609413696138,"239",0.22723125
639325,7691535,"996",0.435935051806155,228,0.431915392761891,"227",0.442587396213607,"223",0.2484
639335,7691535,"997",0.425933612132212,229,0.422219337796451,"229",0.411262969844431,"209",0.25000625
639345,7691535,"998",0.387551460866234,230,0.390683471762193,"230",0.540116810166488,"242",0.2503125
639355,7691535,"999",0.360623660992132,227,0.363308113106055,"227",0.373043810390374,"222",0.29525625
639365,7691535,"1000",0.353253829918685,228,0.364628496703116,"228",0.374393375746572,"223",0.27374375
639375,7691535,"1001",0.352510833807173,229,0.365221238025856,"229",0.369789853171226,"232",0.2512625
639385,7691535,"1002",0.35927220643498,229,0.353067615591039,"227",0.349758812807638,"225",0.1424
