X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315295,6764205,-0.011028871133768,-0.0131680867544539,-0.0853907134767837,-0.0645388406477353,0.535141800246609,0.231409256370255,0.558034368405185,0.604203152364273,0.585774668415683,0.266934942991281,0.229146060006594,-0.0388978930307942,-0.0361655773420479,-0.0397130412503203,"69"
315305,6764205,-0.00820348526770545,-0.0177606177606178,-0.0858048449173647,-0.0698002350176263,0.528598365807668,0.249480249480249,0.553313673754462,0.583183183183183,0.579970544918999,0.26406627545737,0.23055934515689,-0.0380679492427343,-0.0417582417582418,-0.0465116279069767,"70"
315315,6764205,-0.0118534482758621,-0.0177606177606178,-0.0841556084836112,-0.0658570761326483,0.525937749401437,0.261432725350251,0.58655462184874,0.58065503520049,0.577754269306332,0.261862917398946,0.217481789802289,-0.0287992910943731,-0.0183529411764706,-0.0508205399682372,"71"
315325,6764205,-0.011007371007371,-0.0184615384615385,-0.0873873873873874,-0.0634809088779574,0.547545059042884,0.248152059134108,0.597610156833458,0.600716204118174,0.596901534336362,0.270629370629371,0.21786941580756,-0.0326228795128317,-0.0387307512832478,-0.0398463754200672,"72"
315335,6764205,-0.01003861003861,-0.0191277735271614,-0.0878614641727258,-0.0621252098824658,0.556227327690447,0.254111405835544,0.591954898674387,0.606772733907459,0.601876282615069,0.255399382927665,0.209395973154362,-0.0395622895622896,-0.030166591625394,-0.0250223413762288,"73"
315345,6764205,-0.00836880110946392,-0.0191657271702368,-0.0865432166602561,-0.058300395256917,0.537791601866252,0.232415084247125,0.561071195297191,0.572303921568627,0.563798676312144,0.25422559503277,0.215834767641997,-0.0228744065602072,-0.0340386384544618,-0.0240700218818381,"74"
315355,6764205,-0.00579751808729816,-0.0202702702702703,-0.0901926444833625,-0.0785015509424958,0.495902982628646,0.242288426047983,0.52286282306163,0.533150508146475,0.524730143386499,0.254296737986671,0.230134158926729,-0.0424548129466162,-0.0250990752972259,-0.0369770580296896,"75"
315365,6764205,-0.00698215671062839,-0.0159453302961276,-0.0864676231097325,-0.0760791795850227,0.464710957722174,0.24960917144346,0.507438016528926,0.501214013180715,0.5,0.261194029850746,0.230883998508019,-0.0460992907801418,-0.0415094339622641,-0.0518993384709814,"76"
315375,6764205,-0.0125897511556998,-0.0171690194582221,-0.0834682597286584,-0.07485979029505,0.448663853727145,0.27817993795243,0.492128678986995,0.471280770602925,0.485970046479601,0.268047222759822,0.240898528272657,-0.0435547734271887,-0.0345033073118408,-0.0343112151583876,"77"
315385,6764205,-0.012002400480096,-0.018042226487524,-0.0875188980346044,-0.0725983867025177,0.452660677263303,0.331577561232552,0.477627471383975,0.478382147838215,0.482688391038697,0.258555133079848,0.252289109682447,-0.0424136423261915,-0.0434372049102927,-0.0361596009975062,"78"
315395,6764205,-0.00924158714213963,-0.0156128024980484,-0.0869048293041952,-0.0715824754608571,0.503337783711616,0.374253123302553,0.539149888143177,0.531513313110886,0.527417746759721,0.247670807453416,0.223095051060487,-0.0167828556674413,-0.0411073241983724,-0.0490245122561281,"79"
315405,6764205,-0.00676190960394529,-0.0137201097608781,-0.0828994793752503,-0.0648302066017573,0.525033829499323,0.453572384265454,0.572638845309068,0.56168939142002,0.567228278823918,0.224676948728637,0.196830692243536,-0.0235626767200754,-0.0100589663544918,-0.0455128205128205,"80"
315015,6764195,-0.0135524798154556,-0.018796992481203,-0.0826010544815466,-0.0729166666666667,0.494198060721666,0.150501672240803,0.53088,0.534971644612476,0.553409776704888,0.281632653061224,0.240684793554884,-0.0417153996101365,-0.0426579163248564,-0.0481792717086835,"81"
315025,6764195,-0.0144789028527739,-0.0209267563527653,-0.0856394301621091,-0.0693069306930693,0.483189241114313,0.143587869930581,0.520545771854672,0.518257527226137,0.535637809727745,0.266934942991281,0.224314502808061,-0.0347490347490347,-0.0463038180341186,-0.035,"82"
315035,6764195,-0.017629179331307,-0.0214497041420118,-0.0870412471581682,-0.0511463844797178,0.480345158197507,0.115766262403528,0.533522190745987,0.517817014446228,0.525645010879702,0.254433833560709,0.21823667448877,-0.0341913177103342,-0.018976897689769,-0.0409932068400094,"83"
315045,6764195,-0.0110992430223378,-0.0217631870158613,-0.0863189557930923,-0.0835762876579203,0.48507707445064,0.121821631878558,0.514885309907272,0.52956465237167,0.534869043862417,0.257446808510638,0.23895652173913,-0.025354533734422,-0.035729659922514,-0.039553752535497,"84"
315055,6764195,-0.0131187197618162,-0.0221565731166913,-0.0878696956708101,-0.0467571644042232,0.497679216090768,0.136038186157518,0.506040268456376,0.535785953177258,0.535513709943839,0.24593837535014,0.227596550431196,0.0174627632254751,-0.00865914458147468,-0.0607101947308133,"85"
315065,6764195,-0.00935014188026236,-0.0193452380952381,-0.0836928386540121,-0.0653502585801598,0.465681859124482,0.155482815057283,0.50060396893874,0.512212389380531,0.523743016759777,0.246650906225374,0.213572854291417,-0.0189319016671376,0.0230360307147076,-0.0418552036199095,"86"
315075,6764195,-0.00983358547655068,-0.0167847817978366,-0.0828300258843831,-0.0631704410011919,0.485792536802465,0.181122448979592,0.510747185261003,0.519737976210998,0.525165226232842,0.245481927710843,0.191358024691358,0.00847906730259671,-0.0312759479656795,-0.0496983625395001,"87"
315085,6764195,-0.00950209045990118,-0.0198725159355081,-0.0844212358572672,-0.0615595075239398,0.494022617124394,0.185723445180594,0.513936430317848,0.550407013149656,0.545720894371627,0.246206896551724,0.211169284467714,-0.0275074058400339,-0.0232342007434944,-0.0521455730581206,"88"
